buyer_id,total_transactions,total_amount_spent,on_time_payments,late_payments,bnpl_used,bnpl_default,target
5776,17,4102.051869416139,3,8,0,0,0
5777,10,3830.613315394173,18,1,0,0,0
5778,28,1386.173828110736,19,6,1,1,1
5779,21,1302.0214401313017,14,9,0,0,0
5780,18,4832.3784975241415,21,7,1,0,0
5781,7,140.35758380060463,25,2,1,1,0
5782,3,4410.630611995058,2,3,0,0,1
5783,13,1078.6697436997842,12,9,0,0,0
5784,15,4741.693183139862,11,1,1,0,1
5785,20,1777.3056956548467,17,9,1,0,1
5786,19,2257.7236920769365,27,8,1,1,1
5787,3,3564.891008327467,6,2,0,0,0
5788,4,2979.5783522189754,19,8,1,1,0
5789,5,1657.9027155634317,13,6,0,1,1
5790,1,2813.7714877523354,7,5,0,1,0
5791,4,3680.4637333781425,22,2,0,0,1
5792,12,307.44123492221127,11,6,0,0,1
5793,28,154.87659575295018,7,2,1,1,0
5794,27,2344.5280014571676,13,5,1,1,1
5795,24,745.9994272372195,13,7,1,0,1
5796,10,3355.2870281771006,21,4,1,0,0
5797,23,1148.8570355144275,1,2,1,0,1
5798,25,2220.970423298788,19,5,1,0,0
5799,21,1068.5875906839178,19,7,1,0,0
5800,29,2787.56957017071,23,9,0,1,1
5801,26,668.6619509843877,15,2,1,1,1
5802,20,213.22357865865325,14,4,0,1,0
5803,24,350.5450267228162,29,8,0,0,1
5804,25,4775.866363425019,3,9,1,1,0
5805,13,797.2024711935856,27,9,1,0,1
5806,23,3571.5434403704926,21,2,1,1,0
5807,14,432.8384006918486,20,1,1,0,1
5808,23,629.9857259523926,4,7,0,1,0
5809,5,2593.49363190574,29,6,0,1,1
5810,4,2377.867557756284,7,8,0,0,1
5811,14,4762.743516255361,1,3,0,0,0
5812,10,4729.693719801613,23,2,1,1,0
5813,17,3920.0823484580787,24,9,0,1,1
5814,10,3050.2989676240136,19,4,0,0,1
5815,26,2329.305555225754,3,0,1,0,1
5816,7,1845.2748182092632,20,4,1,0,1
5817,16,4740.728980180222,15,2,1,1,0
5818,1,3054.253175980959,13,0,0,1,1
5819,17,2937.455385661373,22,2,1,0,1
5820,21,1236.3154966676827,14,4,1,1,0
5821,29,328.81930763705407,7,4,0,0,1
5822,9,4731.424040821767,1,9,1,1,0
5823,6,1637.3027683388043,13,7,0,0,1
5824,19,2268.6862142898476,4,0,1,0,0
5825,13,661.7357235699635,12,6,1,1,0
5826,3,4200.929216555531,7,4,1,0,1
5827,7,235.39598099406007,27,2,1,0,0
5828,22,4186.554734285573,2,3,0,1,1
5829,9,787.3965626610373,17,2,0,1,0
5830,22,4444.164151892645,1,7,0,1,0
5831,5,3675.8859229471714,26,3,1,1,0
5832,10,906.8842862857949,14,2,0,0,1
5833,23,2872.508165011394,22,1,0,0,1
5834,17,1632.0159403405753,28,2,1,0,0
5835,12,973.342184666759,21,6,0,0,1
5836,23,4309.992777114431,1,5,0,0,0
5837,16,2077.261555885424,26,9,0,1,0
5838,3,2052.864200390374,3,4,1,1,1
5839,25,932.444706552438,11,7,0,0,0
5840,22,1977.0218128203155,7,0,1,1,1
5841,9,4370.922547011366,28,2,1,1,0
5842,29,1879.330681399216,25,1,0,1,1
5843,15,4762.857456248961,29,1,0,1,0
5844,5,4736.913606121098,9,0,0,1,0
5845,23,810.0034306059955,22,4,1,0,0
5846,13,968.8251422609599,3,4,0,1,0
5847,14,4327.102944626256,1,2,1,0,0
5848,20,2024.528502731124,19,8,0,0,1
5849,15,121.43251318674575,26,5,1,0,1
5850,16,1441.9719165563179,2,9,0,0,0
5851,23,3028.3820666582437,27,5,1,0,0
5852,13,4016.4032332038432,21,9,1,1,1
5853,17,753.6042237569718,24,5,1,0,1
5854,23,641.6526856420032,5,1,0,0,0
5855,8,4618.2540025044245,17,9,1,0,0
5856,21,3780.627002330655,19,9,1,1,0
5857,2,2989.9200438125845,28,7,1,1,0
5858,5,3869.0152709800473,5,5,0,1,0
5859,6,2201.3863704025284,23,2,1,1,0
5860,12,3816.4331618147203,21,9,1,0,1
5861,18,1921.8346572452251,14,8,0,0,0
5862,22,1296.0634052137516,10,1,1,0,0
5863,22,3672.1657643355466,21,6,0,0,1
5864,1,2156.394231570615,7,2,0,0,1
5865,17,4908.747811198355,29,5,0,1,1
5866,11,1812.477393309695,8,4,0,0,0
5867,10,4616.464360602223,8,5,1,1,1
5868,19,4671.51648797869,7,7,0,0,0
5869,14,1285.079440617256,13,2,1,1,1
5870,26,4011.2837897812656,14,1,0,1,1
5871,10,2222.0650752083693,19,7,1,1,1
5872,15,4595.871163428706,11,0,1,0,0
5873,28,2305.60893591267,2,1,1,1,1
5874,19,3747.088214953094,17,9,1,0,1
5875,4,2388.1403049026094,6,0,1,0,1
5876,2,1216.2237029929954,29,4,0,1,0
5877,9,1076.815631828963,9,7,1,1,0
5878,10,2184.612851856093,19,1,1,1,0
5879,28,3801.9238193696533,5,3,1,1,0
5880,11,3064.850277385757,9,3,0,0,0
5881,14,3474.283520512662,25,6,0,0,1
5882,7,1483.399118586518,7,0,0,0,1
5883,23,2459.033195192267,4,8,0,1,0
5884,15,317.5367983497023,27,2,0,1,1
5885,22,4105.908838194791,18,5,0,1,1
5886,19,4950.471594975385,18,9,1,1,0
5887,22,2093.707406860887,20,4,0,0,0
5888,15,153.7219003445624,17,3,1,0,0
5889,28,931.983933799642,4,8,1,0,1
5890,24,3297.3817009770523,28,8,1,1,0
5891,8,3099.18865919891,27,0,1,1,0
5892,11,3960.537125969165,22,6,1,1,0
5893,29,1344.031653709234,16,9,1,1,1
5894,9,3841.7963861809567,22,8,0,1,1
5895,15,3471.121705465982,23,4,1,0,1
5896,1,1681.7910387978322,5,0,0,1,0
5897,1,2772.891925479114,9,7,1,0,1
5898,19,821.641661641801,2,4,1,1,0
5899,3,2317.566066834355,2,5,1,0,0
5900,10,4417.866963822641,4,6,1,1,1
5901,8,2163.837761144415,20,9,0,1,0
5902,15,4213.876861729567,20,6,0,0,1
5903,10,2992.2414897725025,17,6,0,1,0
5904,1,1040.195894201548,20,0,0,1,0
5905,29,2947.4205990196924,28,6,1,1,1
5906,18,2579.318312869611,21,2,1,0,0
5907,2,2053.342542462282,25,4,0,1,1
5908,19,686.1891536287446,19,9,1,1,1
5909,13,2141.872452851426,3,4,1,1,0
5910,22,456.53564357417287,5,7,0,1,0
5911,1,583.9683518538811,10,6,0,1,0
5912,2,2137.9910113703086,6,6,1,0,0
5913,29,1596.369261645472,3,5,0,0,0
5914,16,4635.167196724895,17,6,1,0,0
5915,15,1940.9584463633257,10,6,1,0,0
5916,13,3813.5047981532907,24,4,1,1,0
5917,16,2698.2128791945893,12,4,1,1,0
5918,17,3550.019776347444,1,3,1,0,0
5919,21,1374.568316775456,18,3,1,0,0
5920,29,4715.334366907812,19,4,1,0,1
5921,29,2697.4336348806773,22,9,0,0,0
5922,7,4173.487949297723,20,8,0,0,0
5923,24,1888.7238980329562,4,5,0,1,0
5924,26,591.0356103475702,15,7,0,0,1
5925,17,3401.187073832159,9,8,0,1,0
5926,7,138.02227685338,6,3,1,1,1
5927,13,2428.9355851709906,12,6,1,0,1
5928,5,1044.7293230656503,18,4,0,1,0
5929,26,3174.1399717332747,23,3,1,1,0
5930,17,4899.157378375476,15,6,0,1,0
5931,3,2375.574240971165,29,2,1,1,1
5932,7,4105.741456975767,19,0,1,0,1
5933,26,2588.142516060493,9,6,1,1,1
5934,17,2529.616152409718,22,8,0,1,0
5935,7,4659.075116576011,24,1,1,0,0
5936,21,4460.832756858739,13,6,0,0,1
5937,1,3950.4222794210746,16,9,1,0,1
5938,17,1551.653191252242,13,1,0,1,1
5939,17,2770.5412370473086,1,2,0,0,1
5940,11,1197.0964431978566,18,9,0,1,0
5941,25,2275.191820428045,22,9,1,0,0
5942,27,2472.644022222974,3,2,1,1,1
5943,29,4175.036196829722,17,3,1,0,0
5944,3,4490.5389900924665,22,5,1,0,1
5945,15,2131.6383057427415,5,2,0,1,1
5946,29,186.75178085886233,29,8,1,0,0
5947,21,4322.691814967838,25,1,0,0,0
5948,11,953.9655246566674,6,6,0,1,0
5949,26,3147.2216230629283,21,5,1,0,1
5950,28,222.35741212724287,17,1,0,0,1
5951,16,2057.581728776765,17,2,1,1,0
5952,25,4931.205480365214,27,5,1,1,0
5953,22,593.3986454086352,1,9,1,0,0
5954,28,2176.0964447982474,7,3,0,0,1
5955,9,1605.0347559307656,22,0,1,1,1
5956,24,4534.931804602495,16,0,0,1,0
5957,24,4359.76652874604,5,2,1,0,0
5958,1,1264.7239255005213,16,7,1,1,1
5959,29,497.82015654711273,4,3,1,0,0
5960,25,3172.9781308994757,11,0,0,0,1
5961,22,1748.2066882301779,14,7,0,1,0
5962,16,3393.213513969709,29,9,0,1,1
5963,9,257.3868047322909,13,5,1,1,1
5964,19,753.6562523696981,27,0,1,1,0
5965,12,3463.2239405859523,24,9,0,0,0
5966,19,1140.616210982239,27,9,1,1,1
5967,22,4302.179611235768,8,5,1,0,0
5968,9,387.0953497796636,21,0,1,0,0
5969,7,1155.8617156493156,20,9,1,0,0
5970,14,4992.9452175768365,15,9,0,0,1
5971,29,2222.072902675284,18,2,0,0,1
5972,19,3544.5317513687532,7,1,0,1,1
5973,19,995.048939399367,21,3,0,1,0
5974,2,3088.356801429135,19,1,1,0,1
5975,9,3657.919735010151,25,4,0,1,0
5976,13,1640.9355157459015,9,3,0,1,0
5977,15,4161.595848681802,11,5,1,0,1
5978,3,3056.7461345141883,27,6,0,0,1
5979,11,2006.702747113648,10,1,1,1,1
5980,21,2832.447727381477,14,1,1,0,0
5981,14,2926.128152436029,16,7,0,1,0
5982,25,911.1229341999435,27,8,0,1,1
5983,8,2073.3886123481343,8,4,0,0,0
5984,18,1782.8098812955163,1,6,1,1,1
5985,19,2064.423340637718,12,8,1,1,1
5986,16,3829.4418835777637,3,0,0,0,1
5987,2,2464.438196586696,2,7,1,0,0
5988,8,4707.549150872395,16,9,0,1,1
5989,22,1539.0144254563374,4,9,1,0,1
5990,6,2136.947533596152,2,8,0,1,1
5991,12,3956.088371347303,12,8,1,0,1
5992,15,2775.5205072716763,27,9,1,0,0
5993,25,2780.437917479794,24,6,0,1,0
5994,8,361.36679872539924,17,9,1,1,0
5995,4,2053.1383473204332,20,2,0,1,0
5996,15,1426.5952888664892,21,4,1,0,0
5997,28,4996.742101872465,10,1,0,1,0
5998,20,1610.9398460983202,20,9,0,0,0
5999,25,4434.033020489931,8,2,0,0,1
6000,17,3413.5453016983397,18,9,1,1,1
6001,13,1770.490405041243,25,6,0,1,0
6002,18,2763.318454033206,18,0,1,0,1
6003,2,4218.62581175105,18,2,0,1,0
6004,13,4428.504660351468,29,4,1,0,0
6005,13,885.9299875301116,2,3,0,0,1
6006,22,1763.9083919200311,12,2,1,0,1
6007,15,1742.5935830465012,10,5,1,1,1
6008,20,306.019500772129,8,5,1,0,1
6009,29,3031.365023274293,19,3,0,0,0
6010,27,4288.618259661721,10,8,0,1,1
6011,10,1969.714500345037,11,5,1,1,0
6012,29,3726.1761304224674,14,8,1,1,0
6013,3,3175.7320266436254,26,9,1,0,1
6014,19,1940.678803915704,15,9,0,1,1
6015,3,791.1930175122557,24,1,0,0,1
6016,22,3575.68687860224,23,5,1,0,0
6017,14,4287.369327812078,10,3,0,0,0
6018,8,3460.68701276731,4,1,0,1,1
6019,27,187.60457177060852,7,4,0,0,1
6020,23,1159.5411825158571,11,2,0,0,0
6021,4,440.45192592930636,24,5,0,1,1
6022,27,2894.891887923511,22,7,1,0,1
6023,28,3806.7406263180205,22,3,1,1,1
6024,20,641.8380166364312,3,3,0,1,1
6025,11,4207.855320907588,5,4,1,1,1
6026,26,2821.9939941378675,26,5,0,1,1
6027,11,3480.848159494452,2,6,1,0,1
6028,27,4859.869058182367,12,5,0,0,0
6029,11,510.03684241371684,21,6,0,0,1
6030,2,4515.997712591167,5,8,0,0,1
6031,17,717.9032103383056,7,3,1,1,0
6032,9,2025.4981525197431,4,9,1,0,0
6033,28,4272.049612022461,11,0,1,1,1
6034,28,4540.6457600155545,22,8,0,0,0
6035,2,2581.221200371212,9,6,0,0,1
6036,29,3011.1127275495833,4,3,1,1,0
6037,24,3569.92193953293,27,9,1,0,0
6038,15,4180.517475418299,22,7,0,0,0
6039,16,695.4047307345642,29,6,0,1,1
6040,25,4069.3396103232153,28,1,0,0,0
6041,4,2458.253137506922,9,0,1,0,1
6042,8,2308.054783030028,26,8,0,0,1
6043,9,2177.1087847852914,12,6,0,1,0
6044,26,2595.1367677056087,16,9,0,1,0
6045,26,4730.747711633558,1,0,0,0,1
6046,5,2786.198486681543,8,3,1,0,1
6047,16,4770.569937489382,1,4,0,0,1
6048,13,983.4216400166389,20,4,1,1,0
6049,7,3648.2662962799022,19,4,0,0,1
6050,26,4079.973739182861,4,2,1,1,0
6051,20,3427.731273540823,14,4,1,1,1
6052,17,3073.9191731100477,23,3,1,0,0
6053,3,2867.5826273222933,29,4,1,1,1
6054,5,4318.55936463561,14,6,0,1,1
6055,19,4126.06832610605,9,4,1,1,0
6056,12,699.2147337849377,9,7,1,1,0
6057,29,4258.079519451303,26,7,0,1,0
6058,27,2128.9362352581684,17,2,1,0,0
6059,7,1343.1144669794728,15,4,1,1,0
6060,28,4361.865983268237,10,3,0,1,1
6061,9,2216.921518205334,17,4,1,1,0
6062,28,4060.9869818664015,9,7,0,1,0
6063,6,1390.677698583638,4,3,1,1,0
6064,29,119.25367496886723,28,4,1,0,0
6065,26,2527.7500452244276,29,6,1,0,0
6066,17,591.1184575501329,14,2,0,1,1
6067,16,3796.442182072057,3,5,1,0,0
6068,23,1452.7681667401107,29,8,0,1,1
6069,3,2273.8636683570458,25,3,1,0,0
6070,21,526.4644689486158,21,3,1,0,0
6071,26,1504.630317391538,12,5,1,1,1
6072,4,3929.3021919670027,22,5,1,1,0
6073,10,842.7807683213654,1,2,0,1,0
6074,5,3271.081849522091,1,0,0,1,1
6075,21,4595.386678742056,13,2,0,0,1
6076,22,3431.2001228128292,14,7,1,1,0
6077,10,4074.0062775319116,16,7,0,0,1
6078,12,633.9609835891874,7,5,0,1,0
6079,10,1328.5859474100669,10,6,1,1,0
6080,29,4483.240375978896,15,1,0,0,0
6081,13,3604.0175067286373,8,8,1,1,1
6082,11,3233.813749248825,11,2,1,1,1
6083,22,3352.45700699633,24,1,0,0,0
6084,16,2129.582716092753,14,4,0,0,0
6085,8,318.3274949265008,13,0,1,1,1
6086,8,3943.7635561465722,23,4,1,0,0
6087,27,3425.694857455234,13,9,1,1,1
6088,25,2416.741874152351,27,3,1,0,1
6089,8,4508.8221153044615,9,5,0,1,1
6090,13,1747.1823584269844,17,4,1,0,1
6091,27,1542.176546733056,18,8,0,0,1
6092,2,4376.70199288927,29,4,1,0,0
6093,12,4005.239508319029,19,7,0,1,1
6094,10,2623.401072176889,13,1,1,1,1
6095,12,740.6002233434649,12,2,1,1,1
6096,11,1153.850210178757,29,2,0,0,0
6097,15,3315.5171530031525,21,2,1,0,1
6098,16,1986.7020654180171,20,5,0,0,1
6099,17,4198.7186391632595,20,6,1,0,1
6100,26,4754.7795457278,8,6,1,1,0
6101,2,4047.6209338470994,24,6,1,0,0
6102,18,1949.97257267823,11,2,0,0,0
6103,12,3964.563503233978,7,0,1,1,1
6104,19,1822.064200006349,1,5,0,1,1
6105,26,918.7904300516061,10,2,1,0,0
6106,23,263.6267038427012,15,2,0,0,0
6107,18,1990.0118925289983,4,2,0,0,1
6108,17,4527.440588116681,1,8,1,1,0
6109,6,1271.0342800028147,11,3,1,0,0
6110,25,1111.9145081559416,5,4,1,0,0
6111,15,4852.121847681097,19,2,1,0,1
6112,3,222.52015296790137,19,9,0,1,0
6113,6,3950.332536929396,4,0,0,0,0
6114,3,1674.7127831302648,2,3,1,1,0
6115,29,283.6909886613307,7,0,0,1,1
6116,1,4597.23244702696,28,6,1,1,1
6117,13,784.2474180269597,13,6,1,1,0
6118,28,2803.7184902559075,20,3,1,1,0
6119,21,1442.865616404784,21,4,1,0,0
6120,26,419.44473070498606,12,9,1,0,0
6121,14,344.62017975055755,2,6,0,1,0
6122,13,666.2278242980601,22,5,1,1,1
6123,27,449.6983680579622,9,3,0,0,0
6124,4,3826.734766047622,16,3,1,1,0
6125,7,2479.274391188803,8,1,1,0,1
6126,22,1780.1712476100004,24,9,1,0,1
6127,10,2150.0076596468352,18,1,1,1,0
6128,7,4651.839004305854,4,3,0,0,1
6129,21,4562.683882416922,24,4,0,0,1
6130,15,3606.814752600627,11,3,1,0,0
6131,15,4434.94364936627,17,2,1,1,0
6132,4,1666.2753351793615,8,1,1,0,1
6133,23,1967.435697440586,19,3,1,0,0
6134,23,3107.1896910857176,8,4,0,0,0
6135,6,3155.7671417565944,6,0,0,1,1
6136,24,2460.3292062604705,23,0,1,1,0
6137,20,2063.223457345971,2,5,0,1,1
6138,26,4932.283526882607,15,4,0,1,1
6139,5,4123.505767976849,1,3,1,0,1
6140,20,2231.4029696514217,6,0,0,0,1
6141,12,3663.7331384738854,28,6,1,0,1
6142,1,1420.8522969370515,19,3,0,0,0
6143,28,590.8296985629164,4,2,0,1,1
6144,8,1826.9120252084292,13,6,1,1,0
6145,1,2074.566720604632,15,1,0,1,0
6146,5,181.03191034728692,9,9,0,0,1
6147,22,4092.4808080158905,3,0,0,1,0
6148,6,1860.0476717069894,2,3,0,1,1
6149,29,2944.0490123227205,16,7,0,0,1
6150,21,462.4196176276842,18,5,1,0,0
6151,3,957.4844608778615,18,8,1,0,1
6152,15,4459.499254105044,6,0,0,1,0
6153,5,3082.5688866257237,18,0,1,0,0
6154,28,4756.391845835379,11,4,0,1,0
6155,24,4993.875168517453,7,5,0,1,1
6156,14,1922.1145651321624,23,7,1,0,0
6157,18,1564.1350140080456,23,2,0,1,1
6158,16,4305.944670279574,14,5,1,1,0
6159,6,4993.1959924835255,29,2,0,0,0
6160,25,3185.242047739041,18,7,0,1,1
6161,24,3996.1895403064595,7,3,1,1,0
6162,14,3930.554708194845,10,1,0,1,0
6163,27,1841.16457027578,8,8,1,0,0
6164,24,2913.9248632597273,24,9,1,1,1
6165,8,4181.979012194646,14,7,0,0,1
6166,29,3471.7579936791717,18,5,0,0,0
6167,7,203.70268851198747,5,2,1,1,0
6168,8,1749.8577775979143,14,1,0,0,1
6169,13,807.9309133135662,22,3,0,1,1
6170,6,1241.5638391823916,25,3,1,0,1
6171,18,4536.8984397074955,22,0,0,0,0
6172,2,280.77711566276395,26,8,0,1,0
6173,8,1177.0234886134263,22,9,1,0,1
6174,11,1616.8898259673342,10,7,0,1,1
6175,1,3122.731952635335,26,6,0,1,0
6176,22,2717.098281420741,15,5,0,1,0
6177,29,1169.520465981592,6,2,0,1,1
6178,6,904.7812293934569,9,3,0,1,1
6179,16,1260.3103695209822,10,1,0,0,0
6180,27,2562.3951708381123,23,6,1,1,1
6181,20,1428.7711499848967,17,1,0,1,0
6182,12,4743.252257877839,1,9,0,1,0
6183,11,2372.939585001353,14,0,0,1,0
6184,29,388.1004810687216,4,5,1,0,1
6185,27,3673.4053885995036,28,3,0,0,0
6186,29,1711.341912224049,2,7,1,0,1
6187,10,3302.095767085413,3,0,1,0,1
6188,3,1470.0124155638368,28,8,1,1,0
6189,13,2896.6443344932673,7,5,1,1,1
6190,27,3883.547273556577,23,1,1,1,0
6191,3,4647.242834695315,14,7,0,1,1
6192,15,1379.5230077220776,12,4,0,1,0
6193,16,1740.7990598950078,19,4,0,1,0
6194,29,2374.9054594011045,29,4,0,1,0
6195,13,4643.156704906345,18,6,1,1,0
6196,17,4516.7955983722195,15,6,1,1,0
6197,3,540.4035724931264,29,9,1,1,1
6198,20,746.4561461936731,29,6,1,0,1
6199,11,2527.9949689201276,1,9,1,0,0
6200,27,622.4344367465751,25,1,1,1,1
6201,21,1793.3462794086176,26,7,0,1,1
6202,19,827.0883532656405,3,0,0,0,0
6203,22,3216.5977401462405,25,1,0,1,0
6204,11,4752.527615521893,15,6,0,1,0
6205,28,4983.9954744424695,4,3,1,1,0
6206,16,1938.6815492348826,15,9,1,1,0
6207,21,3035.1619218616,10,9,1,1,1
6208,3,4295.711502267998,6,8,0,0,1
6209,22,675.5641567022816,13,8,0,1,1
6210,6,3478.8656141546285,7,2,0,0,0
6211,14,2103.3339424528344,26,2,0,1,1
6212,24,1110.116185372804,22,8,0,1,0
6213,18,2073.492731862466,1,9,0,1,0
6214,17,472.2054061280926,22,7,1,0,0
6215,4,3507.4950280875983,11,0,0,0,0
6216,23,1338.43907686742,14,5,0,1,1
6217,15,1625.8876607199022,6,6,0,0,0
6218,11,693.2983613831674,5,7,1,0,1
6219,26,4336.829658060469,19,1,0,0,0
6220,3,2517.876968485419,26,0,0,1,1
6221,3,2903.5197011533614,19,3,1,0,1
6222,16,2890.2201471647877,27,0,0,0,0
6223,5,2111.4162612525743,26,1,0,0,1
6224,21,1043.3965856468835,13,2,1,1,1
6225,29,3751.1504676421596,7,3,1,0,0
6226,10,722.5757002526043,8,5,0,0,1
6227,19,608.9815723661713,14,7,1,1,1
6228,25,3579.7106842228663,19,8,1,1,1
6229,4,1123.3014002147206,19,3,0,1,0
6230,29,1603.1864816288785,23,0,1,0,0
6231,29,2428.6145883085273,26,4,1,1,1
6232,19,2301.821451974776,12,4,0,1,1
6233,11,3572.037712818496,23,8,1,0,1
6234,2,3154.8157878724687,27,5,0,1,1
6235,10,3257.541195181142,9,4,1,0,0
6236,29,3598.8662202117407,14,9,1,1,1
6237,11,1533.8023643749802,6,9,0,1,1
6238,25,1679.4332278223208,15,4,1,0,1
6239,20,2246.188964688215,13,7,1,0,0
6240,16,1606.5646478642777,7,0,1,0,1
6241,19,4926.19555795723,11,4,1,0,1
6242,23,4088.8544394650053,10,0,1,1,0
6243,24,906.8079724545449,1,6,0,1,1
6244,11,127.4113638211606,7,6,1,0,1
6245,14,309.6380144116125,18,9,0,1,1
6246,2,1295.9109101103338,23,7,1,0,0
6247,23,660.0273006005971,3,6,1,1,0
6248,28,2713.3567629736035,9,8,0,0,1
6249,5,4304.1765913640575,29,7,1,0,1
6250,27,3710.076082474814,5,7,1,0,0
6251,5,1156.484409102733,23,2,1,0,0
6252,19,2056.5663545263506,24,9,1,1,1
6253,21,2588.6816267032605,13,3,0,0,1
6254,12,4070.008662566344,16,3,0,0,1
6255,18,4211.695855220208,16,0,1,1,0
6256,4,4557.619728348102,12,5,0,1,0
6257,22,2595.3017274640883,18,1,0,0,0
6258,17,3501.9462575357284,11,8,1,1,0
6259,10,647.821819046292,17,0,1,1,0
6260,20,2869.915903774512,7,0,0,0,1
6261,6,1318.589866408562,15,9,0,0,1
6262,25,2215.412736630394,6,5,0,0,1
6263,14,3206.847490702925,6,0,0,1,0
6264,11,1359.2310954835275,18,2,0,1,1
6265,11,355.7067832041293,19,9,0,1,0
6266,29,150.14589640291183,20,1,1,0,0
6267,18,208.58172416815557,19,8,1,0,1
6268,27,140.91371381747135,2,4,0,1,1
6269,23,640.7397771335899,3,5,1,0,1
6270,22,1273.4947013936364,14,1,1,1,1
6271,18,1183.985419493266,22,7,0,1,1
6272,24,4935.303311481494,25,5,0,0,0
6273,23,1599.4299155238218,4,7,0,0,0
6274,11,724.3618384610556,22,7,1,1,0
6275,21,2773.256466422014,17,0,0,0,1
6276,12,4303.991531447791,28,6,1,0,1
6277,5,3422.4958462596082,6,1,1,0,1
6278,23,1550.8022367637066,28,7,0,0,1
6279,9,2851.9191829781294,19,1,1,0,0
6280,27,3602.7942735820047,9,3,0,0,1
6281,25,3667.712012601937,4,1,0,1,1
6282,9,3366.0384309586752,7,6,1,0,1
6283,22,4366.971081400528,4,4,0,1,1
6284,10,4363.5167458861115,11,8,0,1,1
6285,22,2936.789141094316,22,4,0,1,0
6286,19,2206.29620864494,23,7,0,0,1
6287,1,3243.694448268989,2,1,0,1,1
6288,7,4109.23880671527,10,2,0,0,1
6289,4,127.69531372180515,6,5,1,1,0
6290,1,4960.78534417277,8,6,0,1,1
6291,15,996.1794844130762,15,9,1,1,0
6292,8,2404.220029733883,13,7,0,0,0
6293,12,4372.945700730047,29,2,0,1,1
6294,22,1202.697955316577,28,6,1,1,1
6295,22,2436.296597111878,22,7,1,0,1
6296,18,749.6526828877779,2,9,0,1,1
6297,15,2035.8739944021438,20,5,0,1,0
6298,17,967.9637284857124,1,3,1,1,0
6299,29,1881.7759689786692,15,5,1,1,0
6300,14,1929.974662284338,7,8,1,1,0
6301,14,4966.53686903183,24,2,1,1,1
6302,18,4974.583843588484,26,1,0,0,1
6303,20,662.4527654370008,18,4,1,1,0
6304,18,3657.2470187089016,10,6,0,0,0
6305,16,353.5528503785956,15,2,1,0,0
6306,1,247.94087515222427,5,4,0,0,0
6307,23,616.1360818003251,27,3,1,0,1
6308,27,4830.879719338876,24,6,0,1,0
6309,11,4710.231384684017,11,1,1,1,0
6310,15,1050.2463193753342,8,6,1,0,0
6311,12,892.1944442131864,21,1,1,0,0
6312,8,1278.6219239281404,8,2,1,1,1
6313,22,2626.1802709681965,6,4,0,1,0
6314,20,2891.5526969735083,15,6,1,1,0
6315,6,1185.807809153292,15,5,1,0,0
6316,3,3807.4516616407313,5,6,1,0,0
6317,28,1616.8105300729887,13,5,0,0,0
6318,24,4618.44349509411,14,0,0,1,1
6319,26,3317.94126163798,11,4,1,0,0
6320,13,2238.120852087697,20,0,0,0,0
6321,13,3970.5688083439422,21,6,0,1,0
6322,2,4107.7816676286575,12,3,0,1,0
6323,5,1523.3598674838238,20,4,1,1,1
6324,17,1764.6012647968132,1,0,0,1,1
6325,6,4686.180253270157,3,7,0,1,1
6326,2,907.2310879800324,8,3,1,0,0
6327,4,306.5370431183776,23,2,1,0,1
6328,22,2324.871080786791,12,0,1,1,0
6329,26,4025.9285111937816,15,3,0,0,1
6330,11,3881.1737209226544,23,2,1,1,1
6331,8,4605.70008167288,27,7,0,0,1
6332,12,2712.683255408297,3,8,0,1,1
6333,8,590.3168906760133,25,4,1,1,0
6334,11,2984.575974246479,22,8,1,0,1
6335,22,3914.1385103307366,8,0,1,1,1
6336,20,557.3077893221493,24,6,1,1,0
6337,8,946.0212653781898,19,6,1,1,1
6338,29,160.22423966278743,20,5,1,0,1
6339,8,3008.897639289371,6,3,0,0,1
6340,26,4444.998520534931,18,8,1,1,0
6341,17,3386.2502484102874,28,2,0,0,0
6342,20,4911.996429195812,28,0,0,0,1
6343,20,408.86489724883165,11,1,0,1,1
6344,23,4524.705317242331,12,2,0,0,0
6345,16,4088.9346081947356,23,1,0,1,0
6346,14,1639.783450447574,2,5,0,1,1
6347,11,4870.280104002533,27,6,1,1,0
6348,7,1510.8949660399337,5,4,0,1,1
6349,16,4457.59314675827,28,4,0,0,0
6350,13,4415.668027663528,4,6,0,1,0
6351,27,3812.522321354565,9,5,1,0,1
6352,15,2861.005321682974,13,7,0,0,1
6353,24,688.0134731227515,13,8,0,0,1
6354,16,2706.6614990328417,15,1,1,1,0
6355,27,1848.3016527091793,2,1,1,1,1
6356,21,3981.8634624612237,23,0,1,1,1
6357,23,3814.83311183454,13,6,0,1,0
6358,24,4562.001286125766,7,3,1,1,0
6359,9,172.66779591536857,23,8,1,1,1
6360,3,4064.605762432926,17,5,1,1,0
6361,19,4698.464060310877,8,6,0,0,1
6362,20,3967.5722006299357,18,6,1,0,0
6363,5,737.9528533647969,15,7,0,1,0
6364,10,498.2676137203499,15,3,0,1,0
6365,17,202.14167505773398,5,2,1,0,0
6366,15,3180.851606557548,2,2,0,1,1
6367,23,3185.3959941134476,16,9,0,0,0
6368,25,4935.87719966924,29,7,0,0,1
6369,8,2050.411553110069,5,2,1,1,0
6370,15,1726.340795997734,23,7,0,1,1
6371,21,3159.682143203523,6,1,1,0,1
6372,14,4145.48249528721,29,4,0,0,0
